#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2023-08-06 00:00:00+00:00 2023-08-07 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
ABQ,2023-08-06 01:45,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 01:50,-106.6155,35.0419,M,M,320.00,12.65,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 01:52,-106.6155,35.0419,98.00,11.62,320.00,14.95,1008.20,0.00,10.00,BKN,M,M,15000.00,M,M
ABQ,2023-08-06 01:55,-106.6155,35.0419,M,M,320.00,12.65,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:00,-106.6155,35.0419,M,M,320.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:05,-106.6155,35.0419,M,M,300.00,8.05,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:10,-106.6155,35.0419,M,M,310.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:15,-106.6155,35.0419,M,M,320.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:20,-106.6155,35.0419,M,M,310.00,11.50,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:25,-106.6155,35.0419,M,M,320.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:30,-106.6155,35.0419,M,M,300.00,11.50,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:35,-106.6155,35.0419,M,M,310.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:40,-106.6155,35.0419,M,M,310.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:45,-106.6155,35.0419,M,M,310.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:50,-106.6155,35.0419,M,M,310.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 02:52,-106.6155,35.0419,95.00,11.76,310.00,8.05,1008.70,0.00,10.00,SCT,SCT,M,14000.00,18000.00,M
ABQ,2023-08-06 02:55,-106.6155,35.0419,M,M,320.00,8.05,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:00,-106.6155,35.0419,M,M,320.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:05,-106.6155,35.0419,M,M,320.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:10,-106.6155,35.0419,M,M,320.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:15,-106.6155,35.0419,M,M,320.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:20,-106.6155,35.0419,M,M,330.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:25,-106.6155,35.0419,M,M,340.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:30,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:35,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:40,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:45,-106.6155,35.0419,M,M,360.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:50,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 03:52,-106.6155,35.0419,92.00,12.40,350.00,5.75,1009.40,0.00,10.00,SCT,SCT,M,14000.00,18000.00,M
ABQ,2023-08-06 03:55,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:00,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:05,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:10,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:15,-106.6155,35.0419,M,M,10.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:20,-106.6155,35.0419,M,M,30.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:25,-106.6155,35.0419,M,M,20.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:30,-106.6155,35.0419,M,M,40.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:35,-106.6155,35.0419,M,M,20.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:40,-106.6155,35.0419,M,M,30.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:45,-106.6155,35.0419,M,M,50.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:50,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 04:52,-106.6155,35.0419,91.00,12.29,0.00,0.00,1009.50,0.00,10.00,SCT,SCT,M,14000.00,17000.00,M
ABQ,2023-08-06 04:55,-106.6155,35.0419,M,M,20.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:00,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:05,-106.6155,35.0419,M,M,20.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:10,-106.6155,35.0419,M,M,20.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:15,-106.6155,35.0419,M,M,20.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:20,-106.6155,35.0419,M,M,360.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:25,-106.6155,35.0419,M,M,340.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:30,-106.6155,35.0419,M,M,10.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:35,-106.6155,35.0419,M,M,330.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:40,-106.6155,35.0419,M,M,350.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:45,-106.6155,35.0419,M,M,30.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:50,-106.6155,35.0419,M,M,360.00,2.30,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 05:52,-106.6155,35.0419,88.00,14.06,0.00,0.00,1009.80,0.00,10.00,SCT,SCT,M,14000.00,18000.00,M
ABQ,2023-08-06 05:55,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:00,-106.6155,35.0419,M,M,330.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:05,-106.6155,35.0419,M,M,290.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:10,-106.6155,35.0419,M,M,310.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:15,-106.6155,35.0419,M,M,320.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:20,-106.6155,35.0419,M,M,320.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:25,-106.6155,35.0419,M,M,330.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:30,-106.6155,35.0419,M,M,330.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:35,-106.6155,35.0419,M,M,330.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:40,-106.6155,35.0419,M,M,340.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:45,-106.6155,35.0419,M,M,340.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:50,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 06:52,-106.6155,35.0419,85.00,14.86,340.00,5.75,1009.70,0.00,10.00,SCT,SCT,M,14000.00,18000.00,M
ABQ,2023-08-06 06:55,-106.6155,35.0419,M,M,340.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:00,-106.6155,35.0419,M,M,340.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:05,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:10,-106.6155,35.0419,M,M,10.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:15,-106.6155,35.0419,M,M,350.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:20,-106.6155,35.0419,M,M,350.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:25,-106.6155,35.0419,M,M,10.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:30,-106.6155,35.0419,M,M,20.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:35,-106.6155,35.0419,M,M,10.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:40,-106.6155,35.0419,M,M,350.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 07:45,-106.6155,35.0419,M,M,330.00,2.30,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 07:50,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 07:52,-106.6155,35.0419,82.00,16.38,0.00,0.00,1009.80,0.00,10.00,FEW,SCT,SCT,6000.00,13000.00,18000.00
ABQ,2023-08-06 07:55,-106.6155,35.0419,M,M,290.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 08:00,-106.6155,35.0419,M,M,290.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:05,-106.6155,35.0419,M,M,270.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:10,-106.6155,35.0419,M,M,270.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:15,-106.6155,35.0419,M,M,270.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:20,-106.6155,35.0419,M,M,270.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:25,-106.6155,35.0419,M,M,290.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:30,-106.6155,35.0419,M,M,300.00,8.05,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:35,-106.6155,35.0419,M,M,300.00,9.20,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:40,-106.6155,35.0419,M,M,310.00,5.75,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:45,-106.6155,35.0419,M,M,310.00,4.60,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:50,-106.6155,35.0419,M,M,330.00,4.60,M,M,10.00,FEW,M,M,6000.00,M,M
ABQ,2023-08-06 08:52,-106.6155,35.0419,79.00,16.66,330.00,3.45,1010.40,0.00,10.00,FEW,FEW,M,6000.00,13000.00,M
ABQ,2023-08-06 08:55,-106.6155,35.0419,M,M,340.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:00,-106.6155,35.0419,M,M,350.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:05,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:10,-106.6155,35.0419,M,M,10.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:15,-106.6155,35.0419,M,M,360.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:20,-106.6155,35.0419,M,M,10.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:25,-106.6155,35.0419,M,M,30.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:30,-106.6155,35.0419,M,M,120.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:35,-106.6155,35.0419,M,M,90.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:40,-106.6155,35.0419,M,M,60.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 09:45,-106.6155,35.0419,M,M,70.00,2.30,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 09:50,-106.6155,35.0419,M,M,110.00,5.75,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 09:52,-106.6155,35.0419,74.00,21.33,100.00,5.75,1010.70,0.00,10.00,FEW,FEW,M,5000.00,13000.00,M
ABQ,2023-08-06 09:55,-106.6155,35.0419,M,M,100.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:00,-106.6155,35.0419,M,M,80.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:05,-106.6155,35.0419,M,M,80.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:10,-106.6155,35.0419,M,M,90.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:15,-106.6155,35.0419,M,M,110.00,5.75,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:20,-106.6155,35.0419,M,M,100.00,5.75,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:25,-106.6155,35.0419,M,M,100.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:30,-106.6155,35.0419,M,M,120.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:35,-106.6155,35.0419,M,M,110.00,4.60,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:40,-106.6155,35.0419,M,M,120.00,2.30,M,M,10.00,FEW,M,M,5000.00,M,M
ABQ,2023-08-06 10:45,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 10:50,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 10:52,-106.6155,35.0419,74.00,21.33,0.00,0.00,1011.40,0.00,10.00,FEW,BKN,M,4000.00,13000.00,M
ABQ,2023-08-06 10:55,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 11:00,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:05,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:10,-106.6155,35.0419,M,M,40.00,4.60,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:15,-106.6155,35.0419,M,M,30.00,5.75,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:20,-106.6155,35.0419,M,M,30.00,5.75,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:25,-106.6155,35.0419,M,M,30.00,4.60,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:30,-106.6155,35.0419,M,M,50.00,4.60,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:35,-106.6155,35.0419,M,M,20.00,4.60,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:40,-106.6155,35.0419,M,M,20.00,5.75,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:45,-106.6155,35.0419,M,M,30.00,5.75,M,M,10.00,FEW,M,M,4000.00,M,M
ABQ,2023-08-06 11:50,-106.6155,35.0419,M,M,60.00,5.75,M,M,10.00,FEW,M,M,2000.00,M,M
ABQ,2023-08-06 11:52,-106.6155,35.0419,77.00,18.53,80.00,6.90,1012.00,0.00,10.00,FEW,SCT,M,2000.00,13000.00,M
ABQ,2023-08-06 11:55,-106.6155,35.0419,M,M,90.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:00,-106.6155,35.0419,M,M,100.00,8.05,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:05,-106.6155,35.0419,M,M,120.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:10,-106.6155,35.0419,M,M,110.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:15,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:20,-106.6155,35.0419,M,M,220.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:25,-106.6155,35.0419,M,M,250.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:30,-106.6155,35.0419,M,M,280.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:35,-106.6155,35.0419,M,M,300.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:40,-106.6155,35.0419,M,M,310.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 12:45,-106.6155,35.0419,M,M,300.00,4.60,M,M,10.00,FEW,M,M,2000.00,M,M
ABQ,2023-08-06 12:50,-106.6155,35.0419,M,M,330.00,5.75,M,M,10.00,FEW,M,M,2000.00,M,M
ABQ,2023-08-06 12:52,-106.6155,35.0419,74.00,25.02,340.00,4.60,1013.10,0.00,10.00,FEW,BKN,M,2000.00,13000.00,M
ABQ,2023-08-06 12:55,-106.6155,35.0419,M,M,360.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:00,-106.6155,35.0419,M,M,350.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:05,-106.6155,35.0419,M,M,10.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:10,-106.6155,35.0419,M,M,40.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:15,-106.6155,35.0419,M,M,40.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:20,-106.6155,35.0419,M,M,30.00,4.60,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:25,-106.6155,35.0419,M,M,50.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:30,-106.6155,35.0419,M,M,40.00,5.75,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:35,-106.6155,35.0419,M,M,30.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:40,-106.6155,35.0419,M,M,50.00,2.30,M,M,10.00,CLR,M,M,M,M,M
ABQ,2023-08-06 13:45,-106.6155,35.0419,M,M,30.00,4.60,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 13:50,-106.6155,35.0419,M,M,350.00,4.60,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 13:52,-106.6155,35.0419,78.00,21.90,330.00,4.60,1013.40,0.00,10.00,FEW,BKN,M,3000.00,14000.00,M
ABQ,2023-08-06 13:55,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:00,-106.6155,35.0419,M,M,40.00,2.30,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:05,-106.6155,35.0419,M,M,70.00,5.75,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:10,-106.6155,35.0419,M,M,90.00,8.05,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:15,-106.6155,35.0419,M,M,70.00,11.50,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:20,-106.6155,35.0419,M,M,50.00,9.20,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:25,-106.6155,35.0419,M,M,40.00,9.20,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:30,-106.6155,35.0419,M,M,40.00,9.20,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:35,-106.6155,35.0419,M,M,50.00,8.05,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:40,-106.6155,35.0419,M,M,60.00,11.50,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:45,-106.6155,35.0419,M,M,M,M,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:50,-106.6155,35.0419,M,M,M,M,M,M,10.00,FEW,M,M,3000.00,M,M
ABQ,2023-08-06 14:52,-106.6155,35.0419,85.00,20.40,80.00,17.25,1013.00,0.00,10.00,FEW,BKN,M,3000.00,14000.00,M
ABQ,2023-08-06 14:55,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:00,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:05,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:10,-106.6155,35.0419,M,M,90.00,14.95,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:15,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:20,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:25,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:30,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:35,-106.6155,35.0419,M,M,M,M,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:40,-106.6155,35.0419,M,M,60.00,12.65,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:45,-106.6155,35.0419,M,M,70.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:50,-106.6155,35.0419,M,M,60.00,8.05,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 15:52,-106.6155,35.0419,87.00,23.20,70.00,8.05,1013.00,0.00,10.00,FEW,M,M,14000.00,M,M
ABQ,2023-08-06 15:55,-106.6155,35.0419,M,M,40.00,8.05,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:00,-106.6155,35.0419,M,M,70.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:05,-106.6155,35.0419,M,M,50.00,8.05,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:10,-106.6155,35.0419,M,M,50.00,4.60,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:15,-106.6155,35.0419,M,M,350.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:20,-106.6155,35.0419,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:25,-106.6155,35.0419,M,M,330.00,5.75,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:30,-106.6155,35.0419,M,M,350.00,8.05,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:35,-106.6155,35.0419,M,M,350.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:40,-106.6155,35.0419,M,M,360.00,9.20,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:45,-106.6155,35.0419,M,M,10.00,10.35,M,M,10.00,M,M,M,M,M,M
ABQ,2023-08-06 16:50,-106.6155,35.0419,M,M,350.00,8.05,M,M,10.00,M,M,M,M,M,M
