#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2021-02-14 00:00:00+00:00 2021-02-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
ILM,2021-02-14 06:10,-77.9000,34.2700,M,M,360.00,10.35,M,M,2.50,OVC,M,M,500.00,M,M
ILM,2021-02-14 06:14,-77.9000,34.2700,40.00,92.48,350.00,8.05,M,0.00,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:15,-77.9000,34.2700,M,M,350.00,9.20,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:20,-77.9000,34.2700,M,M,350.00,9.20,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:25,-77.9000,34.2700,M,M,350.00,9.20,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:30,-77.9000,34.2700,M,M,350.00,11.50,M,M,3.50,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:35,-77.9000,34.2700,M,M,M,12.65,M,M,3.50,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:40,-77.9000,34.2700,M,M,M,16.10,M,M,3.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 06:44,-77.9000,34.2700,39.00,92.45,360.00,13.80,M,0.00,3.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 06:45,-77.9000,34.2700,M,M,M,12.65,M,M,3.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 06:50,-77.9000,34.2700,M,M,M,16.10,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:53,-77.9000,34.2700,39.00,92.45,360.00,14.95,1015.60,0.00,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 06:55,-77.9000,34.2700,M,M,360.00,19.55,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:00,-77.9000,34.2700,M,M,350.00,12.65,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:05,-77.9000,34.2700,M,M,320.00,8.05,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:10,-77.9000,34.2700,M,M,340.00,5.75,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:15,-77.9000,34.2700,M,M,340.00,5.75,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:20,-77.9000,34.2700,M,M,320.00,8.05,M,M,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:25,-77.9000,34.2700,M,M,310.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:30,-77.9000,34.2700,M,M,0.00,0.00,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:34,-77.9000,34.2700,39.00,95.78,300.00,4.60,M,0.00,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:35,-77.9000,34.2700,M,M,290.00,4.60,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:40,-77.9000,34.2700,M,M,340.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:45,-77.9000,34.2700,M,M,340.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:50,-77.9000,34.2700,M,M,350.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:53,-77.9000,34.2700,39.00,92.45,360.00,6.90,1017.50,0.00,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 07:55,-77.9000,34.2700,M,M,350.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:00,-77.9000,34.2700,M,M,350.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:05,-77.9000,34.2700,M,M,340.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:10,-77.9000,34.2700,M,M,350.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:15,-77.9000,34.2700,M,M,340.00,4.60,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:20,-77.9000,34.2700,M,M,350.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:25,-77.9000,34.2700,M,M,350.00,9.20,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:30,-77.9000,34.2700,M,M,330.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:35,-77.9000,34.2700,M,M,320.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:40,-77.9000,34.2700,M,M,330.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:45,-77.9000,34.2700,M,M,340.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:50,-77.9000,34.2700,M,M,350.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:53,-77.9000,34.2700,39.00,92.45,360.00,10.35,1017.60,0.00,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 08:55,-77.9000,34.2700,M,M,M,12.65,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:00,-77.9000,34.2700,M,M,350.00,2.30,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:05,-77.9000,34.2700,M,M,0.00,0.00,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:10,-77.9000,34.2700,M,M,30.00,10.35,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:15,-77.9000,34.2700,M,M,10.00,11.50,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:20,-77.9000,34.2700,M,M,30.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:25,-77.9000,34.2700,M,M,360.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:30,-77.9000,34.2700,M,M,350.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:35,-77.9000,34.2700,M,M,340.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:40,-77.9000,34.2700,M,M,320.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:45,-77.9000,34.2700,M,M,320.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:50,-77.9000,34.2700,M,M,330.00,4.60,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:53,-77.9000,34.2700,38.00,96.52,330.00,5.75,1019.00,0.0001,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 09:55,-77.9000,34.2700,M,M,340.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:00,-77.9000,34.2700,M,M,340.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:05,-77.9000,34.2700,M,M,340.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:10,-77.9000,34.2700,M,M,330.00,10.35,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:15,-77.9000,34.2700,M,M,340.00,9.20,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:20,-77.9000,34.2700,M,M,360.00,9.20,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:25,-77.9000,34.2700,M,M,350.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:30,-77.9000,34.2700,M,M,350.00,9.20,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:35,-77.9000,34.2700,M,M,350.00,9.20,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:40,-77.9000,34.2700,M,M,10.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:45,-77.9000,34.2700,M,M,20.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:50,-77.9000,34.2700,M,M,10.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:53,-77.9000,34.2700,38.00,96.52,30.00,5.75,1018.70,0.00,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 10:55,-77.9000,34.2700,M,M,20.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:00,-77.9000,34.2700,M,M,30.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:05,-77.9000,34.2700,M,M,20.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:10,-77.9000,34.2700,M,M,20.00,9.20,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:15,-77.9000,34.2700,M,M,30.00,8.05,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:20,-77.9000,34.2700,M,M,20.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:25,-77.9000,34.2700,M,M,360.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:30,-77.9000,34.2700,M,M,360.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:35,-77.9000,34.2700,M,M,10.00,8.05,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:40,-77.9000,34.2700,M,M,20.00,5.75,M,M,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:45,-77.9000,34.2700,M,M,20.00,8.05,M,0.25,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:50,-77.9000,34.2700,M,M,10.00,5.75,M,0.25,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:53,-77.9000,34.2700,38.00,96.52,20.00,8.05,1019.20,0.25,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 11:55,-77.9000,34.2700,M,M,10.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:00,-77.9000,34.2700,M,M,20.00,8.05,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:05,-77.9000,34.2700,M,M,20.00,5.75,M,M,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:10,-77.9000,34.2700,M,M,10.00,5.75,M,0.25,5.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:15,-77.9000,34.2700,M,M,20.00,2.30,M,0.25,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:20,-77.9000,34.2700,M,M,20.00,2.30,M,0.51,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:25,-77.9000,34.2700,M,M,20.00,4.60,M,0.51,4.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:30,-77.9000,34.2700,M,M,30.00,5.75,M,0.76,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:35,-77.9000,34.2700,M,M,20.00,5.75,M,0.76,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:40,-77.9000,34.2700,M,M,20.00,5.75,M,1.02,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:45,-77.9000,34.2700,M,M,30.00,8.05,M,1.27,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:50,-77.9000,34.2700,M,M,40.00,5.75,M,1.27,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:53,-77.9000,34.2700,39.00,92.45,40.00,6.90,1019.70,1.52,3.00,OVC,M,M,400.00,M,M
ILM,2021-02-14 12:55,-77.9000,34.2700,M,M,40.00,5.75,M,M,3.50,OVC,M,M,400.00,M,M
ILM,2021-02-14 13:00,-77.9000,34.2700,M,M,40.00,5.75,M,M,4.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 13:02,-77.9000,34.2700,39.00,92.45,40.00,6.90,M,0.25,4.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 13:05,-77.9000,34.2700,M,M,40.00,5.75,M,0.25,4.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 13:10,-77.9000,34.2700,M,M,40.00,5.75,M,0.25,4.00,OVC,M,M,500.00,M,M
ILM,2021-02-14 13:15,-77.9000,34.2700,M,M,40.00,8.05,M,0.51,4.00,BKN,OVC,M,500.00,2300.00,M
ILM,2021-02-14 13:20,-77.9000,34.2700,M,M,40.00,10.35,M,0.51,4.00,BKN,OVC,M,500.00,2300.00,M
ILM,2021-02-14 13:25,-77.9000,34.2700,M,M,40.00,5.75,M,0.51,4.00,BKN,OVC,M,500.00,2300.00,M
ILM,2021-02-14 13:30,-77.9000,34.2700,M,M,30.00,9.20,M,0.76,4.00,BKN,OVC,M,500.00,2300.00,M
ILM,2021-02-14 13:35,-77.9000,34.2700,M,M,40.00,10.35,M,1.02,3.50,BKN,OVC,M,600.00,2300.00,M
ILM,2021-02-14 13:40,-77.9000,34.2700,M,M,50.00,9.20,M,1.02,4.00,BKN,OVC,M,600.00,2400.00,M
ILM,2021-02-14 13:45,-77.9000,34.2700,M,M,40.00,8.05,M,1.02,4.00,BKN,OVC,M,600.00,2400.00,M
ILM,2021-02-14 13:50,-77.9000,34.2700,M,M,40.00,9.20,M,1.27,4.00,BKN,OVC,M,500.00,2400.00,M
ILM,2021-02-14 13:53,-77.9000,34.2700,39.00,92.45,40.00,6.90,1019.80,1.27,4.00,BKN,OVC,M,500.00,2400.00,M
ILM,2021-02-14 13:55,-77.9000,34.2700,M,M,40.00,5.75,M,M,4.00,BKN,OVC,M,500.00,2400.00,M
ILM,2021-02-14 14:00,-77.9000,34.2700,M,M,40.00,8.05,M,M,4.00,BKN,OVC,M,500.00,2200.00,M
ILM,2021-02-14 14:05,-77.9000,34.2700,M,M,50.00,9.20,M,0.25,5.00,BKN,OVC,M,500.00,2200.00,M
ILM,2021-02-14 14:10,-77.9000,34.2700,M,M,40.00,8.05,M,0.25,5.00,BKN,OVC,M,600.00,2000.00,M
ILM,2021-02-14 14:15,-77.9000,34.2700,M,M,40.00,8.05,M,0.25,7.00,BKN,OVC,M,600.00,2000.00,M
ILM,2021-02-14 14:20,-77.9000,34.2700,M,M,40.00,9.20,M,0.25,9.00,BKN,OVC,M,600.00,2000.00,M
ILM,2021-02-14 14:25,-77.9000,34.2700,M,M,40.00,9.20,M,0.25,9.00,BKN,OVC,M,600.00,2200.00,M
ILM,2021-02-14 14:30,-77.9000,34.2700,M,M,50.00,10.35,M,0.25,9.00,BKN,OVC,M,600.00,2200.00,M
ILM,2021-02-14 14:35,-77.9000,34.2700,M,M,40.00,9.20,M,0.25,8.00,BKN,OVC,M,600.00,2200.00,M
ILM,2021-02-14 14:40,-77.9000,34.2700,M,M,40.00,10.35,M,0.51,7.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 14:45,-77.9000,34.2700,M,M,30.00,10.35,M,0.51,6.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 14:50,-77.9000,34.2700,M,M,40.00,10.35,M,0.51,6.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 14:53,-77.9000,34.2700,40.00,92.48,50.00,10.35,1019.40,0.51,6.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 14:55,-77.9000,34.2700,M,M,40.00,9.20,M,M,6.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 15:00,-77.9000,34.2700,M,M,30.00,9.20,M,M,7.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 15:05,-77.9000,34.2700,M,M,20.00,9.20,M,M,5.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 15:10,-77.9000,34.2700,M,M,30.00,5.75,M,0.25,4.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 15:15,-77.9000,34.2700,M,M,20.00,4.60,M,0.25,4.00,OVC,M,M,600.00,M,M
ILM,2021-02-14 15:20,-77.9000,34.2700,M,M,20.00,5.75,M,0.25,5.00,OVC,M,M,600.00,M,M
